6	28083323	sha1:d1ac9ea6833d7d8d6a2aecf77e4152b8c3723a3a	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/831b44b2609a9128043962e78cf9f9892f682e52.zip	Italian - English.dictionary	Oxford Paravia Il Dizionario inglese - italiano/italiano - inglese
6	24978294	sha1:15ea6164ed4944812e0b8604e21eb78f67245243	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/be6c596f9fab0d7e29f9d4f5cabaf63ffd71d78b.zip	Italian.dictionary	Dizionario italiano da un affiliato di Oxford University Press
6	30887989	sha1:33dbbbb14169bd3ab5d4f6380503f780b910f56c	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/69d9a5c927f04857f6abf7a0a9f144e194b5d0ce.zip	Sanseido The WISDOM English-Japanese Japanese-English Dictionary.dictionary	ウィズダム英和辞典 / ウィズダム和英辞典
6	52836549	sha1:007105af9f6656e9751b8bdf2a2142adb8d56806	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/2acb68c29fef8dda9e22f3aba05c15d8de24ec1d.zip	Sanseido Super Daijirin.dictionary	スーパー大辞林
6	50713134	sha1:95d859792134c7ba28b64cbdfeb4a624add7d6d7	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/d674e0c6aad6171b7ae7727ebdb2615451e3e0ba.zip	Korean - English.dictionary	뉴에이스 영한사전 / 뉴에이스 한영사전
6	82584948	sha1:064d2d564c388905acfbc4b83e641535b7a5da0c	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/628df1710e7d03f58f9061f5cb545f1d45f8f591.zip	Korean.dictionary	뉴에이스 국어사전
6	11970859	sha1:3ee2f377b359d4107580b366f23678036cdcd0e8	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/bd8eb141f2fe4984c290af793423cb1b1c454f97.zip	Norwegian.dictionary	Norsk Ordbok
6	31825216	sha1:696e9d73f9000a8b0cd53f60d455b0fbf8219e09	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/c134a7dd718303a9fe5cefcc18ed97823b9535e4.zip	New Oxford American Dictionary.dictionary	New Oxford American Dictionary
6	4560431	sha1:9a6b63793ea0e93c617f5b86d4b1498fd345bf7b	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/3e332dbb882b410b6b6a69a495c0b5da254ad3e8.zip	Oxford American Writer's Thesaurus.dictionary	Oxford American Writer’s Thesaurus
6	32351703	sha1:b9b89c1abb90d8758d750a92a20a9cbbbd6dd0a6	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/37db6ec28ffb59d782b3ad0caeb9878263b30e83.zip	Oxford Dictionary of English.dictionary	Oxford Dictionary of English
6	6597443	sha1:ce1294e9359c3e46aa8ad00b3492503a0c4e208b	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/79a3c51bca1ac42488f657ad302826a497665e68.zip	Oxford Thesaurus of English.dictionary	Oxford Thesaurus of English
6	17562351	sha1:e187cf4d6c9941ca14301147819d1afe288b3faa	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/163595ab3e757c8ac7fa284e89f101919e3ad920.zip	Portuguese - English.dictionary	Oxford Portuguese Dictionary - Português-Inglês • Inglês-Português
6	27429924	sha1:9e9178c01ac41fc0dd2f2ac9b01308a1d5a3b9ac	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/e8ea9a637c2543d68fc9937772678ef458451e28.zip	Portuguese.dictionary	Dicionário de Português licenciado para Oxford University Press
6	16530534	sha1:9a481d0ed1ad8577bff6d06fa5a0363641615825	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/369a651c59b447286bda1a88e6f93337ea2b6eef.zip	Russian - English.dictionary	Oxford Russian Dictionary - Русско-Английский • Англо-Русский
6	12028841	sha1:ae77998296da9e084adf67fdcc5ddb83ba4fc479	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/ed7018b4c1a1cbfffa92ed24801609ade9e09135.zip	Russian.dictionary	Толковый словарь русского языка
6	32041341	sha1:a5995c5e1c2db3b0aef517cf1c63e8b390137494	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/00fe33b89ddb5bfbec6a48090f5a03f21b0dc9a9.zip	Simplified Chinese - English.dictionary	牛津英汉汉英词典
6	16269109	sha1:1d8464ab57d7001db284155b1cfb87381642a099	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/03025889b8c40c9ebdcf930238950934907b3567.zip	The Standard Dictionary of Contemporary Chinese.dictionary	现代汉语规范词典
6	25641126	sha1:759bebe3d5adb5aad79945dc1d4a3826c2275f18	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/5a5d1a64a1b3187e4fd01269b429fe2cea29a2a2.zip	Spanish - English.dictionary	Gran Diccionario Oxford - Español-Inglés • Inglés-Español
6	19523460	sha1:f4244fb3516e55493fa6879f14d3e13bf609ae07	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/0d3632b81f23a58be798d068aa7971cee1f4eb15.zip	Spanish.dictionary	Diccionario General de la Lengua Española Vox
6	14606321	sha1:50314ee493a2545127e601d4cfc4179b5cb88e10	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/5e140f19645c3c1658cfa02eb7f67f6dc71c436e.zip	Swedish.dictionary	NE Ordbok
6	4837716	sha1:4c07aa69c43afdbaa6b5c7e9bf9e48f7b2c2897a	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/264ea7298b43550e97126ef4e78c2c01dc88a2df.zip	Thai.dictionary	พจนานุกรมไทย ฉบับทันสมัยและสมบูรณ์
6	23962205	sha1:ec9e4712c3a45799d18c6592ce380c9ce874f386	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/e77e8d208845e942b5328793dc0dbbd1985372ed.zip	Traditional Chinese.dictionary	五南國語活用辭典
6	19214	sha1:d62d85f01a1b7ecc71ce0fc144d71da5dc48b378	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/23f65aa3d23d8632e8e7b052e29e2099160ab0a3.zip	TTY Abbreviations Dictionary.dictionary	TTY Dictionary
6	15707403	sha1:569f2478cc25cc26edef96fb4876eeaea8e56d70	http://appldnld.apple.com/ios11.0/048-04169-20171219-3E638938-E064-11E7-BED0-328EE988D09B/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/5eeabab99cb7c98e04a20dfbac393418bb3e67f3.zip	Turkish.dictionary	Arkadaş Türkçe Sözlük
7	4824367	sha1:6a2bfe2ea3f011cb5a3aa4f5051ddb179bcc3392	http://appldnld.apple.com/ios11.0/091-65654-20180306-F43DDB4C-1F01-11E8-B071-BA9988D28C9D/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/cd4d7cc1cd227a13d2b9c029f86c940f94b7543a.zip	Apple Dictionary.dictionary	Apple Dictionary
7	14833870	sha1:db8426e978e7af3d8ae7f3f293b7ac2c94b2cfa3	http://appldnld.apple.com/ios11.0/091-65654-20180306-F43DDB4C-1F01-11E8-B071-BA9988D28C9D/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/0670d3830194764a302b50bdd2c4547b307f0d6c.zip	Danish.dictionary	Politikens Nudansk Ordbog
7	12501290	sha1:b68f7e17013c78c8059c31e52b4d857e1848b82c	http://appldnld.apple.com/ios11.0/091-65654-20180306-F43DDB4C-1F01-11E8-B071-BA9988D28C9D/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/414e9452160d5fc0fc0e7767b03ef6aa851c0055.zip	Dutch - English.dictionary	Prisma Handwoordenboek Engels
7	11777849	sha1:01bc6d424e62731b052ff0a41ec811ad655317b6	http://appldnld.apple.com/ios11.0/091-65654-20180306-F43DDB4C-1F01-11E8-B071-BA9988D28C9D/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/51edf4b2dec345e08d5b5a931e316a2e6c14fc0a.zip	Dutch.dictionary	Prisma woordenboek Nederlands
7	23627617	sha1:1852e565383b1b78c5439dee446e659f8ced48c6	http://appldnld.apple.com/ios11.0/091-65654-20180306-F43DDB4C-1F01-11E8-B071-BA9988D28C9D/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/e5ccfe0082277d86bcac7e63268a21272f704c34.zip	French - English.dictionary	Oxford-Hachette French Dictionary
7	9307679	sha1:2b2a8cad748ceea6d301b7089cc4f7986ee70794	http://appldnld.apple.com/ios11.0/091-65654-20180306-F43DDB4C-1F01-11E8-B071-BA9988D28C9D/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/4c905ad089dd50104552abe99544943db8cbeed9.zip	French.dictionary	Multidictionnaire de la langue française
7	31771607	sha1:1d8749adce20eb93d229d95935426bd37779e1e1	http://appldnld.apple.com/ios11.0/091-65654-20180306-F43DDB4C-1F01-11E8-B071-BA9988D28C9D/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/2a679af89e5bb8b417ff02b0fef81ca39ffad9a5.zip	German - English.dictionary	Oxford German Dictionary
7	46300239	sha1:e49d99cc9813c6e1ad3958b521f6d0e2fd7de22a	http://appldnld.apple.com/ios11.0/091-65654-20180306-F43DDB4C-1F01-11E8-B071-BA9988D28C9D/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/59c252b96e44a6dbdc931e5b75a169f22eb6fa43.zip	Duden Dictionary Data Set I.dictionary	Duden-Wissensnetz deutsche Sprache
7	5724502	sha1:3f0555a20d1079cbfd584e30eed3b0ff7db2247f	http://appldnld.apple.com/ios11.0/091-65654-20180306-F43DDB4C-1F01-11E8-B071-BA9988D28C9D/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/ec1ba230c1a91105caa167c221e495c76bc2989d.zip	Hindi.dictionary	राजपाल हिन्दी शब्दकोश
7	28083324	sha1:d6b47097a616ad0be680571ae783bbe0acbab44e	http://appldnld.apple.com/ios11.0/091-65654-20180306-F43DDB4C-1F01-11E8-B071-BA9988D28C9D/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/d574b5371fbd293fe74c473f37a18fa300ecdc31.zip	Italian - English.dictionary	Oxford Paravia Il Dizionario inglese - italiano/italiano - inglese
7	24978294	sha1:adad691c0cda442f2ef1602d75b54e4d1df90b85	http://appldnld.apple.com/ios11.0/091-65654-20180306-F43DDB4C-1F01-11E8-B071-BA9988D28C9D/com_apple_MobileAsset_DictionaryServices_dictionaryOSX/e803a8eae08cb569ca8cf12d71e28015d2f525e8.zip	Italian.dictionary	Dizionario italiano da un affiliato di Oxford University Press
